user_id,transaction_id,transaction_amount,transaction_count_7d,transaction_count_30d,avg_transaction_amount_30d,is_weekend,device_type,location_city,is_fraud,event_timestamp,created_timestamp
288,4742,18.63,2,6,27.24,False,mobile,Surabaya,False,2026-02-25 07:11:11.293181,2026-03-02 03:05:12.293181
289,3136,3.09,1,1,3.09,False,mobile,Jakarta,False,2026-01-05 16:51:21.293181,2026-03-02 03:05:12.293181
289,3723,35.88,2,2,19.48,False,mobile,Jakarta,False,2026-01-08 14:56:28.293181,2026-03-02 03:05:12.293181
289,4534,17.0,3,3,18.66,True,web,Medan,True,2026-01-11 17:08:17.293181,2026-03-02 03:05:12.293181
289,1041,77.85,1,4,33.46,True,web,Surabaya,False,2026-01-24 20:45:26.293181,2026-03-02 03:05:12.293181
289,1293,183.65,2,5,63.49,True,mobile,Jakarta,False,2026-01-25 11:21:01.293181,2026-03-02 03:05:12.293181
289,497,98.87,3,6,69.39,False,mobile,Bandung,False,2026-01-30 22:16:10.293181,2026-03-02 03:05:12.293181
289,4459,4.24,1,5,76.32,False,mobile,Bandung,False,2026-02-10 00:46:30.293181,2026-03-02 03:05:12.293181
289,3342,63.37,1,5,85.6,False,mobile,Semarang,False,2026-02-17 21:23:44.293181,2026-03-02 03:05:12.293181
289,3756,45.85,2,6,78.97,False,mobile,Jakarta,False,2026-02-17 23:09:16.293181,2026-03-02 03:05:12.293181
289,4256,13.52,3,7,69.62,False,web,Bandung,False,2026-02-18 19:46:15.293181,2026-03-02 03:05:12.293181
289,4048,56.45,4,8,67.97,False,mobile,Medan,False,2026-02-20 00:15:43.293181,2026-03-02 03:05:12.293181
289,984,63.91,5,9,67.52,True,web,Bandung,True,2026-02-21 15:00:54.293181,2026-03-02 03:05:12.293181
289,4235,8.37,6,10,61.61,False,mobile,Semarang,False,2026-02-23 03:55:27.293181,2026-03-02 03:05:12.293181
289,2399,13.14,7,11,57.2,False,mobile,Jakarta,False,2026-02-23 04:33:09.293181,2026-03-02 03:05:12.293181
290,472,47.77,1,1,47.77,False,mobile,Bandung,False,2026-01-02 13:57:57.293181,2026-03-02 03:05:12.293181
290,1700,138.4,2,2,93.08,False,mobile,Bandung,False,2026-01-05 03:26:33.293181,2026-03-02 03:05:12.293181
290,1985,45.9,3,3,77.36,False,mobile,Surabaya,False,2026-01-08 08:17:40.293181,2026-03-02 03:05:12.293181
290,2406,118.86,3,4,87.73,True,mobile,Surabaya,True,2026-01-10 21:39:14.293181,2026-03-02 03:05:12.293181
290,4770,153.82,4,5,100.95,True,mobile,Bandung,False,2026-01-11 12:52:42.293181,2026-03-02 03:05:12.293181
290,4210,16.94,4,6,86.95,False,web,Bandung,False,2026-01-13 18:06:05.293181,2026-03-02 03:05:12.293181
290,2217,82.77,4,7,86.35,True,web,Medan,False,2026-01-17 12:53:05.293181,2026-03-02 03:05:12.293181
290,1766,30.58,2,8,79.38,False,mobile,Jakarta,False,2026-01-22 18:38:00.293181,2026-03-02 03:05:12.293181
290,4756,69.7,1,8,82.12,False,web,Jakarta,False,2026-02-03 08:01:02.293181,2026-03-02 03:05:12.293181
290,1091,19.64,1,4,50.67,False,web,Jakarta,False,2026-02-13 20:58:49.293181,2026-03-02 03:05:12.293181
290,4178,327.53,2,4,111.86,False,mobile,Semarang,False,2026-02-20 06:57:29.293181,2026-03-02 03:05:12.293181
290,4940,43.64,2,4,115.13,True,mobile,Semarang,False,2026-02-22 21:52:39.293181,2026-03-02 03:05:12.293181
291,2241,129.4,1,1,129.4,False,web,Medan,False,2026-01-08 00:36:46.293181,2026-03-02 03:05:12.293181
291,4258,115.67,2,2,122.54,False,web,Semarang,False,2026-01-09 20:06:02.293181,2026-03-02 03:05:12.293181
291,142,59.53,3,3,101.53,False,web,Bandung,False,2026-01-14 07:11:14.293181,2026-03-02 03:05:12.293181
291,2951,23.17,2,4,81.94,False,web,Surabaya,False,2026-01-20 19:40:32.293181,2026-03-02 03:05:12.293181
291,4224,13.65,1,5,68.28,False,web,Surabaya,False,2026-02-04 05:44:43.293181,2026-03-02 03:05:12.293181
291,3621,17.08,2,4,28.36,False,mobile,Medan,False,2026-02-10 23:49:13.293181,2026-03-02 03:05:12.293181
291,3587,55.3,2,5,33.75,False,mobile,Semarang,False,2026-02-13 00:52:45.293181,2026-03-02 03:05:12.293181
291,260,177.02,2,5,57.24,False,mobile,Surabaya,False,2026-02-18 18:28:27.293181,2026-03-02 03:05:12.293181
292,764,217.69,1,1,217.69,False,mobile,Jakarta,False,2026-01-01 12:46:55.293181,2026-03-02 03:05:12.293181
292,1149,149.92,1,2,183.8,True,mobile,Surabaya,False,2026-01-25 09:28:25.293181,2026-03-02 03:05:12.293181
292,4836,32.67,2,3,133.43,True,mobile,Medan,False,2026-01-31 03:35:55.293181,2026-03-02 03:05:12.293181
292,1385,47.85,2,3,76.81,True,web,Jakarta,False,2026-02-01 15:52:40.293181,2026-03-02 03:05:12.293181
292,1318,16.34,2,4,61.69,True,mobile,Jakarta,False,2026-02-07 05:02:18.293181,2026-03-02 03:05:12.293181
292,3274,75.01,2,5,64.36,False,web,Jakarta,False,2026-02-10 04:34:05.293181,2026-03-02 03:05:12.293181
292,4067,37.1,1,6,59.82,False,web,Semarang,False,2026-02-17 23:45:34.293181,2026-03-02 03:05:12.293181
292,462,29.45,1,6,39.74,False,mobile,Semarang,False,2026-02-25 15:45:33.293181,2026-03-02 03:05:12.293181
293,1592,215.3,1,1,215.3,False,mobile,Surabaya,True,2026-01-02 06:55:43.293181,2026-03-02 03:05:12.293181
293,2457,60.65,2,2,137.98,False,web,Surabaya,False,2026-01-06 18:43:25.293181,2026-03-02 03:05:12.293181
293,1754,90.96,2,3,122.3,False,mobile,Jakarta,False,2026-01-12 15:29:01.293181,2026-03-02 03:05:12.293181
293,2633,52.57,1,4,104.87,True,web,Jakarta,False,2026-02-01 06:39:37.293181,2026-03-02 03:05:12.293181
293,2767,178.54,1,2,115.56,False,mobile,Surabaya,False,2026-02-11 20:49:58.293181,2026-03-02 03:05:12.293181
293,3151,258.18,2,3,163.1,False,web,Jakarta,False,2026-02-13 21:07:55.293181,2026-03-02 03:05:12.293181
293,335,35.97,1,4,131.32,False,mobile,Medan,False,2026-02-26 01:52:13.293181,2026-03-02 03:05:12.293181
293,4373,98.69,2,5,124.79,True,mobile,Surabaya,False,2026-03-01 07:29:17.293181,2026-03-02 03:05:12.293181
294,1267,4.47,1,1,4.47,False,mobile,Bandung,False,2026-01-05 20:43:21.293181,2026-03-02 03:05:12.293181
294,3471,22.9,2,2,13.68,False,mobile,Semarang,False,2026-01-07 12:05:04.293181,2026-03-02 03:05:12.293181
294,3554,17.94,3,3,15.1,False,mobile,Bandung,False,2026-01-09 07:39:40.293181,2026-03-02 03:05:12.293181
294,4847,11.59,4,4,14.23,False,mobile,Surabaya,False,2026-01-12 00:02:35.293181,2026-03-02 03:05:12.293181
294,3041,131.97,1,5,37.77,False,web,Medan,False,2026-01-22 07:08:41.293181,2026-03-02 03:05:12.293181
294,4778,25.71,1,6,35.76,True,web,Surabaya,False,2026-01-31 08:44:36.293181,2026-03-02 03:05:12.293181
294,2963,23.34,2,7,33.99,False,web,Surabaya,False,2026-02-02 03:31:59.293181,2026-03-02 03:05:12.293181
294,3657,86.57,1,4,66.9,False,web,Bandung,False,2026-02-16 02:22:00.293181,2026-03-02 03:05:12.293181
294,2324,127.25,2,5,78.97,False,mobile,Surabaya,False,2026-02-18 02:09:48.293181,2026-03-02 03:05:12.293181
294,3389,17.71,2,5,56.12,False,web,Bandung,False,2026-02-24 17:24:05.293181,2026-03-02 03:05:12.293181
294,3731,67.25,3,6,57.97,False,mobile,Jakarta,True,2026-02-25 00:52:38.293181,2026-03-02 03:05:12.293181
294,2183,51.62,3,7,57.06,True,mobile,Surabaya,False,2026-02-28 16:38:39.293181,2026-03-02 03:05:12.293181
295,2757,519.56,1,1,519.56,False,web,Semarang,False,2025-12-31 05:58:43.293181,2026-03-02 03:05:12.293181
295,4709,47.53,1,2,283.54,False,mobile,Surabaya,False,2026-01-15 11:51:55.293181,2026-03-02 03:05:12.293181
295,1066,69.64,1,3,212.24,False,web,Medan,False,2026-01-23 21:12:58.293181,2026-03-02 03:05:12.293181
295,4556,86.57,2,4,180.82,False,web,Jakarta,False,2026-01-30 05:31:17.293181,2026-03-02 03:05:12.293181
295,2322,13.67,2,4,54.35,True,mobile,Semarang,False,2026-02-01 20:11:19.293181,2026-03-02 03:05:12.293181
295,3890,169.93,3,5,77.47,False,mobile,Medan,False,2026-02-02 12:11:50.293181,2026-03-02 03:05:12.293181
295,1756,56.65,4,6,74.0,False,mobile,Semarang,False,2026-02-03 16:02:32.293181,2026-03-02 03:05:12.293181
295,938,88.0,1,7,76.0,False,web,Bandung,False,2026-02-11 04:00:07.293181,2026-03-02 03:05:12.293181
295,3061,66.46,2,8,74.81,False,mobile,Surabaya,False,2026-02-13 20:46:14.293181,2026-03-02 03:05:12.293181
295,1417,194.18,2,8,93.14,False,web,Medan,False,2026-02-18 22:06:45.293181,2026-03-02 03:05:12.293181
295,4447,340.72,2,9,120.65,True,web,Bandung,False,2026-02-22 09:16:30.293181,2026-03-02 03:05:12.293181
295,823,186.99,2,9,133.69,False,mobile,Medan,False,2026-02-27 14:01:39.293181,2026-03-02 03:05:12.293181
296,711,98.46,1,1,98.46,True,web,Surabaya,False,2026-01-03 04:46:17.293181,2026-03-02 03:05:12.293181
296,3370,33.11,2,2,65.78,False,web,Bandung,False,2026-01-08 06:36:28.293181,2026-03-02 03:05:12.293181
296,4938,21.13,3,3,50.9,False,mobile,Jakarta,False,2026-01-08 18:54:35.293181,2026-03-02 03:05:12.293181
296,79,79.37,3,4,58.02,False,mobile,Surabaya,False,2026-01-14 18:23:54.293181,2026-03-02 03:05:12.293181
296,3146,40.17,2,5,54.45,False,mobile,Surabaya,False,2026-01-20 11:04:02.293181,2026-03-02 03:05:12.293181
296,3223,10.28,2,6,47.09,False,mobile,Surabaya,False,2026-01-21 20:18:06.293181,2026-03-02 03:05:12.293181
296,1425,111.37,3,7,56.27,False,mobile,Medan,False,2026-01-27 02:16:52.293181,2026-03-02 03:05:12.293181
296,2167,23.32,4,8,52.15,False,web,Medan,False,2026-01-27 02:41:39.293181,2026-03-02 03:05:12.293181
296,3892,15.65,1,6,46.69,False,web,Bandung,False,2026-02-09 17:08:47.293181,2026-03-02 03:05:12.293181
296,4653,104.33,2,7,54.93,False,web,Medan,False,2026-02-12 01:37:16.293181,2026-03-02 03:05:12.293181
296,336,23.01,3,8,50.94,False,web,Medan,False,2026-02-12 02:21:21.293181,2026-03-02 03:05:12.293181
296,1286,194.67,4,9,66.91,False,mobile,Semarang,False,2026-02-12 10:40:35.293181,2026-03-02 03:05:12.293181
296,4882,53.23,1,7,75.08,True,mobile,Semarang,False,2026-02-22 13:57:42.293181,2026-03-02 03:05:12.293181
297,4058,110.88,1,1,110.88,False,mobile,Jakarta,False,2026-01-09 08:02:58.293181,2026-03-02 03:05:12.293181
297,1810,37.45,2,2,74.16,True,mobile,Jakarta,False,2026-01-11 16:40:37.293181,2026-03-02 03:05:12.293181
297,3771,206.19,1,3,118.17,False,mobile,Medan,False,2026-01-19 14:03:42.293181,2026-03-02 03:05:12.293181
297,3369,21.53,2,4,94.01,False,web,Jakarta,False,2026-01-21 23:22:40.293181,2026-03-02 03:05:12.293181
297,431,41.37,3,5,83.48,True,mobile,Semarang,False,2026-01-24 04:54:55.293181,2026-03-02 03:05:12.293181
297,2401,126.24,3,6,90.61,False,mobile,Medan,False,2026-01-28 19:06:12.293181,2026-03-02 03:05:12.293181
297,1571,12.66,2,7,79.47,True,web,Semarang,False,2026-02-01 14:15:33.293181,2026-03-02 03:05:12.293181
297,1062,82.13,3,8,79.81,False,mobile,Jakarta,False,2026-02-03 15:03:49.293181,2026-03-02 03:05:12.293181
297,464,111.82,3,9,83.36,False,mobile,Semarang,False,2026-02-04 22:08:53.293181,2026-03-02 03:05:12.293181
297,775,36.04,1,4,60.66,True,web,Semarang,False,2026-03-01 07:46:37.293181,2026-03-02 03:05:12.293181
298,1200,146.63,1,1,146.63,False,mobile,Jakarta,False,2026-01-08 17:01:10.293181,2026-03-02 03:05:12.293181
298,4554,232.54,1,2,189.58,True,mobile,Surabaya,False,2026-01-25 05:26:15.293181,2026-03-02 03:05:12.293181
298,694,32.47,2,3,137.21,False,mobile,Semarang,False,2026-01-30 09:18:53.293181,2026-03-02 03:05:12.293181
298,4907,43.11,1,3,102.71,False,mobile,Bandung,False,2026-02-09 22:26:36.293181,2026-03-02 03:05:12.293181
298,2447,17.03,1,4,81.29,True,mobile,Surabaya,False,2026-02-21 23:02:29.293181,2026-03-02 03:05:12.293181
298,2805,40.31,2,5,73.09,True,mobile,Bandung,False,2026-02-22 21:52:01.293181,2026-03-02 03:05:12.293181
298,3125,246.32,3,5,75.85,False,web,Bandung,False,2026-02-27 05:57:07.293181,2026-03-02 03:05:12.293181
299,3374,9.59,1,1,9.59,False,mobile,Medan,False,2026-01-05 19:36:32.293181,2026-03-02 03:05:12.293181
299,166,72.13,1,2,40.86,True,mobile,Jakarta,False,2026-01-25 00:49:09.293181,2026-03-02 03:05:12.293181
299,471,151.94,1,3,77.89,True,web,Semarang,False,2026-02-01 01:14:46.293181,2026-03-02 03:05:12.293181
299,3245,660.53,2,4,223.55,False,mobile,Bandung,False,2026-02-03 23:38:48.293181,2026-03-02 03:05:12.293181
299,3743,20.57,3,4,226.29,False,web,Jakarta,False,2026-02-04 23:35:52.293181,2026-03-02 03:05:12.293181
299,3655,56.74,4,5,192.38,False,mobile,Semarang,False,2026-02-06 20:03:37.293181,2026-03-02 03:05:12.293181
299,590,48.34,1,6,168.38,False,web,Medan,False,2026-02-17 13:30:09.293181,2026-03-02 03:05:12.293181
299,4502,18.72,2,7,147.0,True,web,Medan,False,2026-02-21 05:09:48.293181,2026-03-02 03:05:12.293181
299,2520,7.21,3,8,129.52,True,mobile,Bandung,False,2026-02-22 03:27:22.293181,2026-03-02 03:05:12.293181
299,3352,60.72,3,8,128.1,True,mobile,Bandung,False,2026-02-28 00:46:08.293181,2026-03-02 03:05:12.293181
299,1715,3.45,3,9,114.25,True,mobile,Surabaya,False,2026-02-28 14:27:39.293181,2026-03-02 03:05:12.293181
300,4057,87.07,1,1,87.07,False,mobile,Surabaya,False,2026-01-07 03:58:29.293181,2026-03-02 03:05:12.293181
300,439,3.25,1,2,45.16,False,web,Medan,False,2026-01-16 18:26:13.293181,2026-03-02 03:05:12.293181
300,2081,152.3,2,3,80.87,True,mobile,Medan,False,2026-01-17 05:22:20.293181,2026-03-02 03:05:12.293181
300,163,113.98,1,4,89.15,False,web,Surabaya,False,2026-01-28 22:13:33.293181,2026-03-02 03:05:12.293181
300,1877,33.1,2,5,77.94,False,mobile,Bandung,False,2026-02-03 20:35:49.293181,2026-03-02 03:05:12.293181
300,1437,54.97,2,5,71.52,False,mobile,Medan,False,2026-02-09 00:09:57.293181,2026-03-02 03:05:12.293181
300,931,33.43,2,6,65.17,False,mobile,Surabaya,False,2026-02-11 11:09:05.293181,2026-03-02 03:05:12.293181
300,4308,9.54,3,7,57.22,True,mobile,Semarang,False,2026-02-15 04:59:43.293181,2026-03-02 03:05:12.293181
301,3509,15.16,1,1,15.16,False,web,Surabaya,False,2026-01-01 15:58:34.293181,2026-03-02 03:05:12.293181
301,4676,101.13,1,2,58.14,False,mobile,Surabaya,False,2026-01-12 11:28:09.293181,2026-03-02 03:05:12.293181
301,1992,80.34,2,3,65.54,True,mobile,Jakarta,False,2026-01-17 05:26:58.293181,2026-03-02 03:05:12.293181
301,3079,60.37,2,4,64.25,False,web,Medan,False,2026-01-21 11:28:15.293181,2026-03-02 03:05:12.293181
301,3987,38.09,3,5,59.02,False,mobile,Semarang,False,2026-01-23 19:41:48.293181,2026-03-02 03:05:12.293181
301,1570,74.67,3,6,61.63,False,mobile,Jakarta,False,2026-01-26 05:14:40.293181,2026-03-02 03:05:12.293181
301,4245,68.53,4,7,62.61,False,mobile,Medan,False,2026-01-27 11:54:36.293181,2026-03-02 03:05:12.293181
301,1929,62.21,5,8,62.56,False,mobile,Bandung,False,2026-01-28 07:03:44.293181,2026-03-02 03:05:12.293181
301,2143,255.94,4,8,92.66,False,mobile,Bandung,False,2026-02-02 05:04:30.293181,2026-03-02 03:05:12.293181
301,1737,220.04,2,9,106.81,True,web,Semarang,False,2026-02-08 10:43:59.293181,2026-03-02 03:05:12.293181
301,1418,112.14,2,9,108.04,False,web,Semarang,False,2026-02-11 23:04:08.293181,2026-03-02 03:05:12.293181
302,2350,172.25,1,1,172.25,False,mobile,Semarang,False,2026-01-08 23:32:40.293181,2026-03-02 03:05:12.293181
302,35,56.19,1,2,114.22,False,mobile,Semarang,False,2026-01-22 05:14:28.293181,2026-03-02 03:05:12.293181
302,307,91.86,2,3,106.77,False,web,Semarang,False,2026-01-22 15:30:03.293181,2026-03-02 03:05:12.293181
302,310,9.93,3,4,82.56,True,mobile,Bandung,False,2026-01-24 23:17:47.293181,2026-03-02 03:05:12.293181
302,1315,83.59,4,5,82.76,True,web,Bandung,False,2026-01-25 17:42:13.293181,2026-03-02 03:05:12.293181
302,4564,206.89,1,6,103.45,False,mobile,Bandung,False,2026-02-06 18:01:01.293181,2026-03-02 03:05:12.293181
302,1362,13.75,2,6,77.04,False,mobile,Medan,False,2026-02-10 18:44:10.293181,2026-03-02 03:05:12.293181
302,4819,24.78,1,7,69.57,False,mobile,Semarang,False,2026-02-20 10:50:47.293181,2026-03-02 03:05:12.293181
302,1234,25.93,2,4,67.84,False,mobile,Medan,False,2026-02-25 06:53:46.293181,2026-03-02 03:05:12.293181
302,2022,33.74,2,5,61.02,True,mobile,Semarang,False,2026-02-28 09:56:52.293181,2026-03-02 03:05:12.293181
303,16,57.28,1,1,57.28,True,web,Semarang,False,2026-01-11 22:14:21.293181,2026-03-02 03:05:12.293181
303,2424,3.01,1,2,30.14,False,mobile,Bandung,False,2026-01-23 05:58:42.293181,2026-03-02 03:05:12.293181
303,1618,29.83,1,3,30.04,False,mobile,Surabaya,False,2026-02-03 22:41:53.293181,2026-03-02 03:05:12.293181
303,3911,9.79,1,3,14.21,True,mobile,Surabaya,False,2026-02-21 07:18:44.293181,2026-03-02 03:05:12.293181
303,4691,31.35,2,3,23.66,True,mobile,Medan,False,2026-02-22 22:16:12.293181,2026-03-02 03:05:12.293181
304,1076,114.6,1,1,114.6,False,mobile,Surabaya,False,2026-01-01 20:31:55.293181,2026-03-02 03:05:12.293181
304,983,108.73,2,2,111.66,False,mobile,Medan,False,2026-01-07 13:59:54.293181,2026-03-02 03:05:12.293181
304,1135,128.05,1,3,117.13,False,mobile,Surabaya,False,2026-01-16 15:35:07.293181,2026-03-02 03:05:12.293181
304,2040,80.63,1,4,108.0,False,web,Bandung,False,2026-01-30 18:39:04.293181,2026-03-02 03:05:12.293181
304,3334,94.28,2,4,102.92,False,mobile,Medan,False,2026-02-03 03:19:48.293181,2026-03-02 03:05:12.293181
304,3123,19.12,3,5,86.16,False,mobile,Surabaya,False,2026-02-04 13:34:58.293181,2026-03-02 03:05:12.293181
304,2272,19.28,1,5,68.27,False,mobile,Medan,False,2026-02-13 17:27:02.293181,2026-03-02 03:05:12.293181
304,4640,10.64,2,6,58.67,False,mobile,Jakarta,False,2026-02-13 18:51:18.293181,2026-03-02 03:05:12.293181
304,4461,127.76,3,6,58.62,False,mobile,Medan,False,2026-02-18 12:19:45.293181,2026-03-02 03:05:12.293181
305,1382,104.96,1,1,104.96,False,web,Surabaya,False,2026-01-02 14:26:48.293181,2026-03-02 03:05:12.293181
305,4289,153.96,2,2,129.46,False,mobile,Bandung,False,2026-01-05 15:03:45.293181,2026-03-02 03:05:12.293181
305,465,4.26,2,3,87.73,True,mobile,Medan,False,2026-01-11 07:59:53.293181,2026-03-02 03:05:12.293181
305,1343,12.21,3,4,68.85,True,mobile,Jakarta,False,2026-01-11 13:51:52.293181,2026-03-02 03:05:12.293181
305,453,72.85,1,5,69.65,False,mobile,Bandung,False,2026-01-22 03:34:58.293181,2026-03-02 03:05:12.293181
305,4520,443.02,2,6,131.88,True,mobile,Jakarta,False,2026-01-24 03:09:17.293181,2026-03-02 03:05:12.293181
305,3863,119.56,3,7,130.12,False,mobile,Jakarta,False,2026-01-27 10:11:00.293181,2026-03-02 03:05:12.293181
305,863,32.02,3,8,117.86,False,mobile,Jakarta,False,2026-01-29 06:14:11.293181,2026-03-02 03:05:12.293181
305,2532,113.94,4,9,117.42,False,mobile,Semarang,False,2026-01-30 07:43:15.293181,2026-03-02 03:05:12.293181
305,4426,135.76,5,10,119.25,False,mobile,Surabaya,False,2026-01-30 20:32:48.293181,2026-03-02 03:05:12.293181
305,4401,4.19,1,9,104.2,True,web,Bandung,False,2026-02-07 12:50:16.293181,2026-03-02 03:05:12.293181
305,2443,555.8,2,8,184.64,False,mobile,Medan,False,2026-02-12 19:43:28.293181,2026-03-02 03:05:12.293181
306,1976,16.24,1,1,16.24,False,mobile,Bandung,False,2026-01-02 23:42:55.293181,2026-03-02 03:05:12.293181
306,184,14.3,2,2,15.27,False,mobile,Semarang,False,2026-01-06 22:43:15.293181,2026-03-02 03:05:12.293181
306,2086,104.47,3,3,45.0,False,mobile,Surabaya,False,2026-01-08 22:01:44.293181,2026-03-02 03:05:12.293181
306,1303,15.25,3,4,37.56,True,mobile,Jakarta,True,2026-01-10 09:22:10.293181,2026-03-02 03:05:12.293181
306,4672,54.76,3,5,41.0,False,mobile,Semarang,False,2026-01-14 02:47:40.293181,2026-03-02 03:05:12.293181
306,4840,63.77,1,6,44.8,False,mobile,Medan,False,2026-01-22 23:27:21.293181,2026-03-02 03:05:12.293181
306,1167,199.44,1,6,75.33,False,mobile,Bandung,False,2026-02-02 23:52:40.293181,2026-03-02 03:05:12.293181
306,2591,27.96,2,7,68.56,False,mobile,Surabaya,False,2026-02-04 08:54:13.293181,2026-03-02 03:05:12.293181
306,1237,56.51,3,7,74.59,True,web,Surabaya,False,2026-02-07 19:07:45.293181,2026-03-02 03:05:12.293181
306,3712,38.84,4,7,65.22,True,web,Surabaya,False,2026-02-08 15:46:15.293181,2026-03-02 03:05:12.293181
306,2002,11.67,5,7,64.71,False,mobile,Bandung,False,2026-02-09 19:47:05.293181,2026-03-02 03:05:12.293181
306,4707,16.07,4,8,58.63,False,web,Surabaya,False,2026-02-12 13:50:58.293181,2026-03-02 03:05:12.293181
306,3361,45.69,5,9,57.19,False,mobile,Jakarta,False,2026-02-12 21:34:57.293181,2026-03-02 03:05:12.293181
306,2752,68.12,4,9,58.67,False,mobile,Semarang,False,2026-02-16 05:41:34.293181,2026-03-02 03:05:12.293181
306,4356,24.29,1,9,54.29,False,mobile,Jakarta,False,2026-02-24 14:41:57.293181,2026-03-02 03:05:12.293181
306,188,37.1,2,10,52.57,False,mobile,Surabaya,False,2026-02-27 19:15:29.293181,2026-03-02 03:05:12.293181
306,3251,25.41,3,11,50.1,True,mobile,Jakarta,True,2026-02-28 22:56:19.293181,2026-03-02 03:05:12.293181
306,699,21.51,4,12,47.72,True,web,Bandung,False,2026-03-01 07:58:44.293181,2026-03-02 03:05:12.293181
306,2242,25.2,5,13,45.99,True,mobile,Medan,False,2026-03-01 12:06:49.293181,2026-03-02 03:05:12.293181
307,1402,45.73,1,1,45.73,True,web,Bandung,False,2026-01-04 06:40:40.293181,2026-03-02 03:05:12.293181
307,1547,128.91,2,2,87.32,False,mobile,Medan,False,2026-01-08 04:37:30.293181,2026-03-02 03:05:12.293181
307,2280,130.38,2,3,101.67,True,web,Jakarta,False,2026-01-11 11:23:07.293181,2026-03-02 03:05:12.293181
307,4357,34.06,3,4,84.77,False,mobile,Bandung,False,2026-01-13 05:31:32.293181,2026-03-02 03:05:12.293181
307,2496,424.66,4,5,152.75,False,mobile,Jakarta,False,2026-01-15 04:01:31.293181,2026-03-02 03:05:12.293181
307,3866,61.21,1,6,137.49,False,mobile,Surabaya,False,2026-01-27 09:29:26.293181,2026-03-02 03:05:12.293181
307,3893,118.67,1,6,149.65,False,mobile,Bandung,False,2026-02-06 02:11:13.293181,2026-03-02 03:05:12.293181
307,4500,28.58,1,3,69.49,False,mobile,Medan,False,2026-02-17 21:55:44.293181,2026-03-02 03:05:12.293181
307,245,94.15,2,4,75.65,False,mobile,Jakarta,False,2026-02-19 02:08:16.293181,2026-03-02 03:05:12.293181
308,2163,32.87,1,1,32.87,True,mobile,Medan,False,2026-01-17 04:00:54.293181,2026-03-02 03:05:12.293181
308,1087,37.96,2,2,35.42,False,mobile,Medan,False,2026-01-22 21:53:27.293181,2026-03-02 03:05:12.293181
309,24,42.75,1,1,42.75,False,mobile,Jakarta,False,2026-01-02 12:05:49.293181,2026-03-02 03:05:12.293181
309,3305,58.56,1,2,50.66,False,mobile,Medan,False,2026-01-13 06:01:06.293181,2026-03-02 03:05:12.293181
