house_id,event_timestamp,house_size,bedrooms,bathrooms,floors,year_built,location_score,distance_city,garage,garden,school_rating,crime_rate,house_price
4520,2022-07-15,124,4,1,2,2016,6.03,21.45,0,1,6.06,0.661,524667
4521,2022-08-14,127,4,1,2,2005,8.4,14.5,1,1,4.54,0.148,630399
4522,2022-03-17,304,1,3,2,2005,8.31,15.92,2,1,2.32,0.854,1124935
4523,2021-08-29,314,1,1,2,2021,4.75,19.78,2,1,6.98,0.874,1126257
4524,2023-05-11,116,1,3,1,2000,6.72,3.49,0,1,8.13,0.417,595992
4525,2021-06-03,270,4,2,2,2005,1.93,14.81,1,0,8.57,0.608,974944
4526,2023-02-25,213,2,1,1,1994,1.82,2.59,1,0,1.2,0.511,741790
4527,2021-04-06,269,2,3,2,2018,5.32,6.88,1,1,4.64,0.036,1043457
4528,2022-12-27,221,5,1,2,2014,9.1,5.71,1,0,9.81,0.09,1032743
4529,2021-10-21,303,4,1,2,1990,6.85,14.39,2,1,1.56,0.78,1118048
4530,2021-07-28,259,1,2,1,1988,7.02,21.18,1,0,8.07,0.488,939714
4531,2021-12-09,237,4,2,1,2021,2.42,3.75,0,0,2.14,0.611,899841
4532,2021-03-29,240,2,3,1,2002,5.08,19.33,2,0,8.42,0.613,920734
4533,2023-03-29,264,2,3,2,1983,4.61,4.01,0,1,7.05,0.38,1065039
4534,2023-02-15,135,3,3,2,2009,8.05,5.15,1,0,7.53,0.029,719633
4535,2022-01-25,155,3,2,1,2007,2.24,22.97,1,0,9.8,0.787,553408
4536,2021-11-21,345,5,3,1,2004,5.85,0.74,2,1,9.46,0.468,1418441
4537,2023-06-08,68,4,2,2,2001,9.2,5.33,1,0,3.74,0.139,481122
4538,2023-04-12,96,3,2,2,2004,9.03,5.78,0,1,4.38,0.021,604476
4539,2021-06-06,114,3,1,2,2005,8.67,7.41,2,0,4.66,0.018,643304
4540,2022-10-30,195,4,1,1,2008,4.37,9.4,1,1,2.63,0.033,789743
4541,2022-10-13,335,2,3,1,2020,9.47,3.03,0,1,4.43,0.155,1391881
4542,2022-09-25,115,5,2,2,2011,8.25,11.98,1,0,9.81,0.231,707077
4543,2022-07-31,54,5,2,2,2005,8.66,10.28,1,1,5.41,0.247,489346
4544,2022-09-11,142,5,2,2,2007,9.39,15.81,1,0,9.57,0.632,721616
4545,2022-10-21,143,3,1,1,1999,9.43,21.75,1,1,1.64,0.242,571151
4546,2021-05-17,155,2,2,2,1981,3.16,7.79,0,0,1.35,0.674,574296
4547,2022-11-05,182,5,3,1,2002,2.15,13.89,2,0,6.18,0.823,714187
4548,2022-03-04,128,4,3,1,2018,7.22,9.6,0,1,7.63,0.385,669448
4549,2022-03-28,261,5,1,1,1984,6.07,1.49,0,0,2.96,0.718,1029432
4550,2022-09-04,57,1,3,2,2000,3.95,20.62,2,1,5.53,0.104,309923
4551,2023-04-30,208,2,2,2,2001,7.16,16.04,2,0,8.86,0.328,834291
4552,2023-03-30,317,1,2,1,1990,1.56,0.55,1,1,7.86,0.683,1175909
4553,2021-05-21,198,2,3,1,2009,1.42,6.61,1,1,3.09,0.932,740154
4554,2021-03-24,140,4,1,2,2007,4.19,8.07,0,0,4.01,0.616,577903
4555,2021-06-26,285,3,2,1,2015,2.74,20.38,1,1,3.75,0.364,978774
4556,2021-07-17,338,3,2,2,1996,7.47,19.14,2,1,7.48,0.314,1263345
4557,2022-09-16,217,2,1,2,2000,9.53,10.21,2,0,9.71,0.392,983749
4558,2022-07-22,242,5,2,2,2016,6.95,4.35,1,1,3.52,0.653,1041635
4559,2022-11-22,236,1,3,2,2015,6.89,9.96,0,0,6.29,0.327,953016
4560,2022-02-25,320,4,3,1,2004,1.06,20.35,1,0,9.9,0.47,1092959
4561,2022-02-05,163,5,1,2,2003,5.61,11.58,2,0,2.42,0.759,638131
4562,2022-11-29,60,3,1,1,2009,8.35,3.34,2,0,6.93,0.238,463343
4563,2022-04-16,104,5,3,1,2021,6.89,1.44,0,1,3.99,0.717,595213
4564,2021-08-06,307,1,1,1,2014,3.05,8.67,2,1,9.93,0.761,1134284
4565,2023-04-08,114,3,3,2,2000,8.64,4.13,0,1,1.98,0.864,588399
4566,2022-12-30,221,2,1,2,1985,9.68,18.75,0,1,5.06,0.024,926882
4567,2022-09-24,321,4,3,1,2000,3.51,7.33,1,1,3.29,0.114,1224383
4568,2021-06-24,199,4,2,2,1987,2.86,22.0,1,0,1.29,0.955,658881
4569,2021-01-23,195,3,2,2,1984,4.05,15.63,0,1,9.67,0.126,807220
4570,2022-12-26,258,2,3,2,2019,1.57,10.14,1,0,6.11,0.488,907448
4571,2021-08-23,335,1,2,2,1989,8.86,15.45,2,0,7.31,0.167,1263227
4572,2021-01-13,59,4,3,2,2010,9.36,7.73,0,1,6.58,0.812,460711
4573,2021-04-11,276,3,1,1,2009,6.7,3.96,0,0,2.34,0.097,1054925
4574,2022-06-20,235,4,2,2,2000,7.88,24.12,1,1,2.54,0.086,936632
4575,2023-05-26,111,2,2,2,2015,7.02,14.3,0,0,6.64,0.505,534912
4576,2022-06-07,134,1,2,1,2006,4.4,0.68,0,1,8.02,0.238,586451
4577,2023-02-24,183,2,3,2,2017,6.69,8.1,0,1,6.5,0.662,792496
4578,2022-03-28,346,5,2,1,2014,8.53,4.41,1,1,6.13,0.685,1366804
4579,2022-03-07,220,2,1,1,2011,8.29,6.83,0,1,7.71,0.586,913921
4580,2023-03-04,262,2,2,2,2005,1.73,1.87,0,0,3.19,0.835,929600
4581,2022-08-29,67,4,1,1,1983,5.16,6.5,0,0,7.58,0.697,362954
4582,2022-12-14,109,2,2,1,2006,4.58,17.23,1,0,4.7,0.188,423745
4583,2022-06-17,137,3,2,2,2015,7.77,20.6,0,1,7.07,0.078,611828
4584,2023-05-02,76,4,1,1,2016,5.51,9.01,0,0,3.47,0.748,349960
4585,2022-12-24,117,4,2,2,2006,4.15,13.3,1,0,2.24,0.74,445055
4586,2022-10-14,327,5,1,1,1985,7.36,1.52,0,0,1.26,0.85,1249217
4587,2021-10-20,89,3,1,2,1997,5.26,2.72,0,1,8.23,0.202,477694
4588,2023-03-21,158,2,1,1,2005,3.31,14.02,0,0,2.77,0.223,554729
4589,2021-04-11,123,5,2,2,2003,9.01,21.09,0,0,4.27,0.577,582881
4590,2022-05-17,115,3,2,2,1986,2.02,2.66,0,1,7.92,0.156,556178
4591,2021-10-31,217,5,1,1,1993,1.16,10.75,2,0,5.05,0.296,819046
4592,2023-05-21,311,1,2,1,1992,2.3,24.28,0,1,2.96,0.812,937435
4593,2022-06-24,323,2,3,2,2005,2.47,18.6,2,0,2.75,0.334,1056914
4594,2022-07-07,286,5,1,1,2022,5.84,5.34,2,0,4.67,0.011,1122298
4595,2021-12-21,264,1,1,1,2022,6.62,7.49,2,0,6.09,0.651,1027337
4596,2021-10-30,335,2,3,1,1981,5.04,23.72,2,1,4.53,0.181,1188641
4597,2022-05-11,198,5,3,2,2002,2.84,5.91,2,1,9.14,0.196,867206
4598,2022-10-20,156,5,1,2,2007,2.19,11.3,1,0,1.03,0.017,566248
4599,2023-02-07,190,5,3,2,1980,5.43,9.21,1,1,4.62,0.578,823115
4600,2021-08-15,125,5,1,1,2011,6.09,12.51,1,1,7.69,0.562,640356
4601,2021-08-24,58,4,2,1,1991,3.74,6.3,2,1,9.02,0.096,444314
4602,2023-05-23,245,5,3,1,2014,2.98,16.87,0,1,4.23,0.05,888855
4603,2023-06-11,344,4,1,2,2005,1.73,6.25,0,1,7.06,0.491,1253471
4604,2022-03-31,329,4,1,2,2010,1.24,15.25,0,0,6.22,0.781,1068363
4605,2021-01-13,167,1,1,2,1991,1.95,9.27,0,0,2.81,0.954,533134
4606,2021-07-29,339,2,3,2,2008,7.68,6.66,1,1,7.13,0.075,1341869
4607,2023-01-11,110,4,2,1,1984,4.1,17.53,2,1,3.25,0.708,464606
4608,2022-02-01,100,3,2,1,2014,1.25,24.15,1,1,8.06,0.191,358100
4609,2021-04-10,101,4,3,1,1986,5.57,21.8,0,1,8.79,0.034,513407
4610,2021-01-31,171,3,1,2,1995,5.82,2.63,2,0,5.31,0.335,736221
4611,2023-06-17,216,1,1,1,2011,4.86,11.63,0,0,1.49,0.574,751139
4612,2022-06-12,57,3,1,1,1996,2.0,17.52,1,0,7.64,0.601,218174
4613,2022-10-11,94,1,3,2,2000,7.79,14.28,1,1,5.2,0.049,493085
4614,2021-11-25,294,1,3,2,2006,7.2,18.3,1,0,1.85,0.928,1031903
4615,2021-06-15,333,1,1,1,2019,4.55,24.39,0,1,3.98,0.055,1102266
4616,2022-04-04,156,3,1,2,1994,4.43,8.89,2,0,3.62,0.217,657147
4617,2023-04-02,76,3,1,1,2002,2.4,19.39,2,1,7.54,0.433,284612
4618,2021-04-10,242,1,3,1,1987,7.78,2.8,1,0,4.82,0.946,984032
4619,2022-09-13,111,1,3,2,2004,6.4,21.81,2,1,6.28,0.991,453425
4620,2023-05-05,111,2,2,2,1990,1.77,19.57,0,0,5.51,0.0,408158
4621,2021-06-22,331,1,1,1,2000,4.4,13.26,2,0,7.52,0.225,1183192
4622,2023-01-19,170,5,1,2,1989,9.13,20.62,0,1,7.46,0.501,791357
4623,2021-06-11,329,2,2,2,1988,5.07,16.83,1,0,5.04,0.694,1144992
4624,2022-12-29,88,2,1,1,1980,3.92,14.03,1,1,2.22,0.657,370234
4625,2023-02-15,326,2,2,1,2001,6.79,23.68,1,0,4.67,0.252,1157682
4626,2021-09-20,143,5,3,1,1985,2.83,3.69,2,0,2.44,0.198,610924
4627,2023-03-15,164,2,2,2,2009,5.71,24.83,0,1,9.63,0.014,650691
4628,2021-10-01,225,2,2,2,2013,7.03,4.28,1,1,9.55,0.843,953697
4629,2021-01-03,170,3,3,2,1992,8.69,12.26,0,1,5.11,0.379,782622
4630,2021-01-28,62,3,1,1,2001,7.23,6.17,1,1,1.25,0.864,383835
4631,2021-11-22,212,1,2,2,1985,4.46,7.16,0,1,4.37,0.324,821385
4632,2021-05-29,324,1,2,1,2020,7.91,15.98,1,1,9.06,0.756,1238692
4633,2022-06-24,225,4,1,2,2003,9.09,1.35,0,0,3.59,0.07,981631
4634,2022-05-03,222,5,2,1,2000,5.3,23.55,0,1,6.6,0.811,854256
4635,2023-04-02,324,3,3,2,2018,1.04,7.35,0,0,2.66,0.891,1092229
4636,2022-03-14,113,1,2,1,2002,8.93,7.18,2,0,8.43,0.265,640462
4637,2021-03-06,150,5,1,1,1984,2.49,21.66,1,0,9.03,0.142,562540
4638,2021-12-22,115,2,1,1,1986,2.14,19.24,0,1,6.54,0.196,428669
4639,2022-06-17,94,5,2,1,1982,3.77,16.96,2,0,6.61,0.868,418953
4640,2021-09-09,136,3,1,2,1992,4.42,4.09,2,1,4.41,0.286,591093
4641,2021-08-23,116,4,1,2,1991,8.19,19.36,2,1,7.36,0.231,608130
4642,2021-08-15,308,3,2,2,1985,4.5,9.34,0,0,5.31,0.979,1097949
4643,2022-06-09,254,1,2,2,2013,1.44,24.85,0,0,7.71,0.67,809547
4644,2021-11-09,227,1,1,2,1994,6.72,16.95,2,1,9.72,0.832,865685
4645,2021-02-18,329,5,2,1,1997,7.04,20.98,1,0,8.4,0.747,1282052
4646,2021-04-28,66,3,3,2,1982,8.33,18.48,0,1,5.66,0.374,411999
4647,2021-02-23,345,1,2,2,2001,4.59,15.06,0,0,9.81,0.863,1203885
4648,2022-10-12,251,2,1,1,2014,1.77,18.05,1,0,6.46,0.588,852769
4649,2022-07-19,221,2,3,2,2007,5.98,15.14,0,1,1.58,0.657,815325
4650,2021-02-13,311,4,1,2,2020,2.09,1.75,1,0,7.57,0.326,1226654
4651,2023-03-26,243,5,1,2,2021,1.15,8.97,1,1,8.38,0.981,922231
4652,2021-02-22,198,1,3,1,1991,8.01,8.25,0,0,2.21,0.855,779771
4653,2022-08-09,84,4,2,1,1980,4.63,17.99,2,0,7.11,0.148,431005
4654,2022-07-12,78,2,1,2,2015,5.73,14.62,0,0,9.29,0.204,409875
4655,2022-06-09,312,4,2,1,2009,6.97,15.46,2,1,3.26,0.749,1150774
4656,2022-11-08,270,4,2,2,2002,4.61,21.25,0,0,6.27,0.026,1015010
4657,2021-04-12,102,1,3,1,2016,1.46,13.37,2,0,3.47,0.335,364988
4658,2023-03-03,328,1,1,1,2007,3.27,5.85,1,0,7.97,0.533,1166213
4659,2023-02-09,125,1,3,2,1984,2.75,0.8,2,0,6.23,0.205,570242
4660,2023-04-29,225,5,3,1,2015,9.8,4.41,2,0,4.85,0.873,1011366
4661,2023-05-18,59,4,1,2,1989,7.66,1.25,0,0,1.26,0.889,387756
4662,2022-02-02,166,4,1,1,1984,5.06,6.31,1,1,9.5,0.957,730012
4663,2021-05-18,329,5,3,2,1993,1.57,16.06,2,1,5.48,0.146,1176848
4664,2022-11-06,267,2,3,1,2003,2.04,4.21,2,0,8.24,0.079,1023907
4665,2022-01-22,224,3,3,2,2007,8.32,2.51,0,1,4.53,0.556,967480
4666,2021-04-21,283,2,1,2,2000,9.51,24.29,1,0,8.64,0.792,1039135
4667,2022-09-06,301,5,1,2,2019,1.28,24.92,2,0,2.44,0.291,980996
4668,2021-01-17,344,4,3,2,1991,9.19,16.11,0,1,3.08,0.241,1284338
4669,2023-02-19,55,4,1,1,1999,4.43,3.16,1,0,4.0,0.518,299010
4670,2021-07-01,70,1,1,2,2011,2.92,20.63,2,1,1.8,0.482,232064
4671,2023-06-03,122,1,1,1,2017,1.92,13.71,2,0,4.99,0.48,425322
4672,2022-06-20,85,4,2,1,2019,7.95,4.96,2,1,5.37,0.405,555516
4673,2022-06-25,282,4,2,2,2021,5.22,14.6,2,1,2.03,0.727,1048277
4674,2021-06-20,265,1,3,2,2000,8.49,1.46,2,0,4.84,0.615,1056914
4675,2022-02-13,255,1,2,2,1996,3.04,24.33,1,1,2.78,0.488,807356
4676,2023-01-10,93,2,3,2,1980,7.11,20.74,2,0,8.88,0.721,460226
4677,2022-01-13,140,4,3,1,2007,2.06,6.89,2,0,5.58,0.262,612735
4678,2021-07-07,142,4,1,2,1981,1.81,10.76,2,1,9.57,0.892,591814
4679,2023-05-08,132,5,3,2,1996,2.2,10.18,2,0,4.07,0.384,555669
4680,2021-08-18,331,2,3,2,2018,8.28,21.61,0,0,4.07,0.328,1207143
4681,2023-04-13,70,3,3,2,1993,6.9,9.19,1,0,4.05,0.542,414322
4682,2023-05-02,277,3,3,1,1993,2.49,1.68,1,0,3.41,0.27,1018436
4683,2021-04-29,179,3,1,1,1997,4.46,5.76,1,1,8.06,0.269,773058
4684,2021-06-05,224,1,1,1,2019,7.87,5.78,2,0,3.54,0.078,874155
4685,2023-02-23,157,3,3,2,2013,3.57,23.76,1,0,3.59,0.652,555135
4686,2022-11-18,332,5,2,1,2022,9.29,23.14,2,1,1.42,0.913,1264007
4687,2022-04-10,120,1,2,2,1980,9.23,7.86,2,1,9.69,0.685,649171
4688,2021-04-14,99,1,3,1,2021,5.98,0.57,0,1,8.98,0.568,595890
4689,2022-08-27,144,3,1,2,1997,6.69,13.17,2,1,3.63,0.712,630000
4690,2022-11-29,328,1,3,1,2013,6.88,20.03,1,0,5.69,0.966,1187788
4691,2023-03-06,181,2,3,2,2002,3.33,7.08,2,0,5.34,0.336,734735
4692,2022-05-17,325,2,1,2,1995,4.29,11.26,1,0,1.79,0.431,1129401
4693,2022-11-24,62,3,2,1,1998,2.22,4.73,2,0,5.78,0.286,347594
4694,2022-11-13,52,5,3,2,2016,9.32,8.52,0,0,2.02,0.017,407344
4695,2022-11-30,273,1,1,1,1985,7.51,19.09,2,1,4.91,0.347,974353
4696,2021-06-24,224,4,1,1,2003,1.42,10.99,1,1,1.79,0.072,790653
4697,2023-01-04,139,3,3,1,1996,5.94,11.46,0,0,6.3,0.858,597625
4698,2023-01-15,290,1,1,2,1995,4.09,19.84,2,0,1.44,0.716,926508
4699,2022-11-05,84,3,3,1,2018,8.34,19.19,0,1,6.66,0.304,455145
4700,2022-02-25,63,3,2,2,2020,4.09,5.09,2,1,7.36,0.328,430241
4701,2021-05-14,244,5,3,2,1985,6.8,10.67,0,0,6.14,0.57,986286
4702,2022-01-26,262,4,2,1,1995,2.49,21.3,2,0,5.23,0.798,874932
4703,2023-01-06,52,1,1,1,1988,6.03,11.69,1,0,1.55,0.719,249507
4704,2022-05-16,228,3,3,2,2008,3.64,16.71,2,0,1.1,0.029,846258
4705,2022-10-27,89,3,1,2,1983,2.48,8.0,1,0,4.08,0.785,381686
4706,2021-02-02,213,1,3,1,2005,6.57,1.96,2,1,7.94,0.881,905427
4707,2021-02-24,284,3,1,2,2017,6.75,4.54,2,1,6.83,0.09,1159722
4708,2022-06-03,306,3,2,2,2005,9.85,10.34,1,1,2.13,0.77,1234676
4709,2023-01-26,165,3,3,2,1993,7.02,9.16,1,1,7.19,0.252,800351
4710,2023-04-05,101,2,1,1,2014,5.64,22.44,1,0,6.17,0.174,439903
4711,2022-09-30,191,2,3,1,2022,9.21,13.87,1,0,2.5,0.544,808495
4712,2021-01-12,135,4,3,1,2003,8.45,15.87,2,1,7.8,0.553,695733
4713,2022-06-12,95,5,2,2,1987,5.94,17.37,2,0,8.47,0.471,548511
4714,2022-12-21,287,1,1,1,2019,5.6,13.52,2,1,3.09,0.902,1032101
4715,2022-07-09,59,5,3,1,2004,9.48,19.36,1,1,6.72,0.242,465842
4716,2022-01-08,201,5,3,2,1983,6.55,19.69,2,1,4.4,0.603,844694
4717,2022-04-29,110,2,3,1,1994,7.42,9.11,2,1,1.53,0.41,541234
4718,2022-10-09,67,4,3,1,1995,1.78,2.58,0,0,8.75,0.874,344802
4719,2021-08-16,135,5,3,1,1990,7.46,24.67,0,0,8.39,0.133,618592
4720,2022-09-15,186,5,1,2,2007,3.38,16.24,1,1,3.86,0.083,710805
4721,2021-11-03,279,3,3,2,1986,2.04,17.87,1,0,5.78,0.993,935040
4722,2022-04-02,177,1,3,1,2017,8.65,19.04,0,0,5.61,0.577,708148
4723,2021-06-09,153,4,3,2,2003,7.22,15.52,2,1,2.6,0.912,653767
4724,2021-11-27,235,1,1,1,2010,4.67,12.04,2,1,2.31,0.408,870792
4725,2023-02-15,227,2,3,1,1983,4.88,24.62,1,1,8.6,0.604,876792
4726,2021-08-13,55,5,3,1,2016,2.77,18.33,2,1,8.81,0.694,356527
4727,2022-12-30,85,5,2,1,2014,1.09,21.22,2,1,7.53,0.986,299882
4728,2022-05-19,330,1,2,2,1985,4.14,11.27,0,1,1.65,0.113,1165338
4729,2022-04-01,349,2,3,1,2012,2.34,22.67,0,0,9.18,0.125,1208600
4730,2021-02-14,63,3,3,2,2011,4.8,18.44,1,0,9.83,0.523,361205
4731,2021-08-02,286,3,2,2,2017,8.5,18.78,1,1,7.98,0.056,1139940
4732,2021-02-28,334,5,1,1,2014,2.03,2.63,0,1,4.18,0.727,1197691
4733,2022-10-06,99,5,1,1,1996,1.83,15.63,2,1,4.65,0.991,412259
4734,2022-09-08,310,4,2,1,2011,9.12,8.71,0,0,8.83,0.811,1269593
4735,2021-07-14,159,1,3,1,1993,7.71,16.89,0,0,3.52,0.266,674981
4736,2022-05-04,246,5,2,2,1998,1.48,14.42,1,1,2.28,0.8,868513
4737,2021-06-06,301,2,1,2,2003,1.72,3.22,2,1,8.41,0.628,1130880
4738,2022-09-02,137,1,2,2,2018,7.16,13.48,1,1,2.74,0.119,605779
4739,2021-08-14,75,4,1,2,1990,4.33,11.56,1,0,9.17,0.566,385945
4740,2022-02-16,311,3,3,1,1986,7.52,19.52,0,1,6.36,0.897,1130358
4741,2021-07-24,193,4,3,1,2003,4.64,12.81,0,0,6.0,0.29,797670
4742,2021-03-20,109,1,3,2,2003,9.71,12.29,1,1,7.98,0.659,610021
4743,2021-05-04,317,3,1,2,1993,7.25,18.13,0,1,1.15,0.042,1134077
4744,2022-04-16,124,2,2,2,2003,1.42,16.88,0,1,7.42,0.834,445166
4745,2021-08-06,52,3,3,1,1990,3.97,24.8,2,1,6.39,0.206,270981
4746,2022-05-31,112,3,1,1,1987,6.07,9.12,2,1,5.71,0.609,536366
4747,2022-08-25,285,2,3,2,1994,2.28,17.36,1,0,2.96,0.524,921814
4748,2021-04-14,278,5,2,1,2021,1.02,4.6,2,1,8.46,0.548,1069115
4749,2022-01-28,324,5,3,2,1981,1.71,20.21,1,0,3.26,0.254,1097792
4750,2022-09-23,67,3,1,2,2003,5.72,19.76,2,1,5.41,0.559,348897
4751,2022-10-07,129,3,1,1,1989,6.69,18.28,0,0,2.42,0.603,474793
4752,2023-04-04,264,4,3,1,2011,1.84,3.42,0,0,9.76,0.425,1043377
4753,2022-08-31,220,5,3,2,1996,6.99,24.69,1,0,2.75,0.633,828474
4754,2022-03-10,304,2,1,1,1989,6.55,23.59,2,1,8.23,0.192,1100907
4755,2021-11-27,175,3,3,1,2001,9.46,9.57,0,0,3.37,0.513,783361
4756,2021-05-23,304,3,3,1,1985,8.57,14.64,1,1,3.3,0.717,1141055
4757,2023-03-11,121,4,3,1,2006,9.49,22.28,2,1,4.8,0.368,612261
4758,2022-06-24,87,4,2,1,1999,9.69,12.62,0,0,8.61,0.411,556613
4759,2021-10-05,253,4,2,1,1980,4.97,15.18,2,1,7.19,0.164,1004703
4760,2021-08-21,221,1,2,2,1996,5.39,15.28,1,0,8.84,0.616,849719
4761,2022-06-13,272,2,3,2,1980,3.53,16.41,1,0,1.42,0.124,929416
4762,2022-07-25,266,1,1,2,2016,5.58,14.6,1,0,9.6,0.501,1006747
4763,2021-03-31,294,3,3,2,1994,2.36,10.45,0,0,1.69,0.21,1028883
4764,2022-05-07,240,4,3,1,1980,7.04,13.72,1,0,7.49,0.194,1020168
4765,2021-07-18,347,4,2,2,1996,1.22,21.85,2,0,2.86,0.096,1180632
4766,2021-12-28,231,4,1,1,2022,3.12,21.67,0,1,8.57,0.357,809075
4767,2022-03-17,254,5,2,2,2017,2.87,19.43,1,0,8.76,0.867,916557
4768,2021-01-26,248,2,1,2,2022,9.44,10.65,1,1,5.96,0.605,1005333
4769,2021-01-25,214,1,3,1,1981,2.3,19.76,0,0,4.63,0.779,736274
4770,2022-01-29,291,2,3,1,1997,9.02,10.0,1,1,8.14,0.115,1228205
4771,2022-05-22,179,4,3,2,1991,2.12,16.77,2,1,8.87,0.313,728403
4772,2021-10-28,276,3,1,1,2008,6.86,14.4,0,0,7.64,0.389,1082519
4773,2021-12-05,171,5,2,1,2002,3.88,7.85,2,0,9.16,0.86,748838
4774,2021-09-24,93,2,2,1,1988,3.84,11.6,2,0,6.64,0.664,428933
4775,2022-04-06,245,3,2,1,1987,9.98,20.84,1,0,7.03,0.49,990948
4776,2022-11-24,253,4,1,2,1995,3.03,22.86,0,0,6.15,0.3,843960
4777,2022-04-01,306,4,1,1,2002,2.82,5.53,1,0,5.39,0.76,1124009
4778,2021-12-26,66,4,3,2,2008,6.3,11.68,2,1,6.89,0.888,410093
4779,2021-03-09,321,4,2,2,1989,7.67,11.12,1,0,6.05,0.537,1264941
4780,2023-05-13,58,5,1,2,1991,9.84,12.48,1,1,7.58,0.043,515172
4781,2022-02-16,298,5,2,2,1991,7.31,24.43,2,1,9.41,0.272,1133571
4782,2022-05-06,250,2,2,2,2009,6.06,13.21,1,1,4.36,0.746,959446
4783,2023-04-13,108,4,1,2,1989,4.68,20.84,2,1,4.7,0.388,466871
4784,2021-02-18,189,5,1,2,1993,6.36,16.77,0,1,1.14,0.626,712974
4785,2022-11-18,168,3,3,1,1983,6.41,3.13,2,0,5.74,0.525,743014
4786,2022-07-18,90,5,3,2,1999,2.96,17.54,0,0,2.18,0.908,352383
4787,2021-04-12,316,5,3,1,2020,7.04,16.35,2,1,7.44,0.307,1260358
4788,2021-08-04,57,2,2,1,2018,2.84,19.08,2,0,8.02,0.446,289980
4789,2022-03-14,232,5,2,2,1986,5.41,2.32,1,1,7.5,0.065,1024194
4790,2022-12-01,183,3,3,2,2009,3.34,6.41,0,1,5.92,0.805,712676
4791,2022-07-23,230,4,2,2,2020,3.82,19.35,2,0,5.81,0.326,823825
4792,2022-07-13,121,1,2,1,2003,6.52,9.58,1,1,6.82,0.722,564128
4793,2021-06-08,162,2,2,1,1989,1.58,22.82,1,1,5.99,0.003,563774
4794,2022-05-04,156,3,2,1,2017,1.11,13.18,0,1,7.75,0.867,597978
4795,2022-11-17,339,2,1,2,2015,2.18,0.53,1,0,9.05,0.972,1208483
4796,2021-08-30,166,4,1,1,1996,2.52,17.62,1,0,5.83,0.47,615543
4797,2023-03-05,169,5,3,2,2000,2.78,13.08,2,0,1.99,0.483,653934
4798,2023-01-23,196,5,3,1,1982,7.97,8.27,0,0,2.18,0.616,797183
4799,2023-06-01,259,3,2,2,1980,5.02,1.0,0,1,4.38,0.975,1019940
4800,2021-01-05,345,4,2,2,1997,5.23,5.37,0,1,5.47,0.559,1296098
4801,2022-08-19,152,1,1,2,1981,6.8,4.46,0,0,3.03,0.074,664592
4802,2023-03-31,173,1,2,1,2019,7.56,14.78,1,0,5.07,0.565,704314
4803,2021-12-27,294,5,2,1,1983,1.03,19.35,0,1,2.22,0.419,959094
4804,2022-04-04,258,4,3,1,2011,8.71,6.25,1,1,3.17,0.761,1079155
4805,2021-09-05,158,4,2,1,1998,9.9,17.59,1,0,7.61,0.303,763392
4806,2022-07-20,99,3,1,1,1999,2.1,22.55,1,1,9.87,0.924,378600
4807,2022-11-04,154,1,2,2,2021,6.86,15.73,1,1,2.68,0.8,612716
4808,2022-02-26,76,3,2,2,1986,1.02,19.5,0,1,4.05,0.327,271080
4809,2023-01-08,337,2,2,2,1988,1.44,5.5,1,1,4.16,0.352,1211984
4810,2021-01-15,306,4,2,2,1986,3.57,2.34,2,0,3.01,0.518,1162080
4811,2023-01-06,322,1,2,1,2006,8.62,9.45,2,1,2.84,0.1,1264029
4812,2022-07-27,186,3,1,1,2000,6.87,17.87,2,1,2.19,0.69,736858
4813,2021-05-02,81,5,3,2,2014,5.01,17.31,2,0,9.17,0.609,459548
4814,2021-10-04,94,2,2,2,2003,4.95,23.9,1,0,6.84,0.319,405737
4815,2022-07-12,314,3,3,1,2011,5.19,15.93,2,1,3.61,0.638,1169896
4816,2022-03-29,79,5,3,1,1991,3.8,10.58,2,0,3.32,0.098,431380
4817,2022-01-25,133,1,1,2,2002,8.9,20.03,1,0,6.31,0.952,578175
4818,2021-10-21,215,1,3,2,2015,6.11,4.25,0,0,7.28,0.067,876745
4819,2022-07-28,50,2,2,1,2008,5.36,20.42,0,0,3.28,0.329,257440
4820,2022-08-21,298,5,2,1,1982,5.19,9.47,0,1,4.12,0.971,1103871
4821,2022-03-22,310,4,2,1,2022,9.42,4.27,0,0,3.62,0.398,1233622
4822,2021-07-29,112,1,2,2,1987,7.51,4.47,1,1,1.79,0.886,520338
4823,2022-08-13,213,4,1,2,2013,2.3,24.6,1,0,4.48,0.151,723027
4824,2022-12-15,250,4,3,1,1993,4.93,15.77,0,0,5.8,0.067,971964
4825,2021-10-29,271,3,1,2,2015,3.6,4.77,2,0,6.9,0.108,1071939
4826,2021-08-11,201,3,3,2,2011,9.88,7.08,1,0,4.75,0.972,887125
4827,2023-01-04,181,1,1,1,1986,4.74,9.62,2,0,9.85,0.089,786870
4828,2021-01-03,163,4,1,2,1989,1.61,1.87,2,1,6.63,0.652,710962
4829,2022-06-02,266,3,1,2,1991,4.7,3.16,2,1,8.98,0.441,1082092
4830,2021-04-03,245,5,2,2,2019,3.89,19.16,0,0,9.24,0.861,897169
4831,2022-06-04,330,5,2,1,2002,6.4,19.78,0,1,8.39,0.294,1309666
4832,2022-03-04,251,5,1,1,1990,3.03,24.71,0,1,3.43,0.029,903457
4833,2022-05-08,184,5,3,2,1992,1.32,2.16,2,1,4.88,0.749,761169
