transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,channel,payment_method,membership_tier
8330,2023-06-07,CUST1014,Female,30,Home,5,206,1030,Store,Debit Card,Silver
8331,2023-01-30,CUST0462,Male,68,Clothing,2,85,170,Store,E-Wallet,Bronze
8332,2023-11-03,CUST0768,Female,47,Clothing,3,114,342,Store,Cash,Silver
8333,2023-01-27,CUST0598,Female,41,Clothing,4,58,232,Online,E-Wallet,Silver
8334,2023-04-09,CUST0685,Male,57,Sports,2,163,326,Store,Credit Card,Silver
8335,2023-07-12,CUST0022,Male,64,Home,1,146,146,Store,Cash,Bronze
8336,2023-06-18,CUST0221,Male,37,Beauty,2,91,182,Store,Debit Card,Silver
8337,2023-06-18,CUST1052,Female,46,Clothing,4,95,380,Online,Credit Card,Bronze
8338,2023-04-26,CUST1053,Female,33,Clothing,1,47,47,Store,Debit Card,Silver
8339,2023-05-21,CUST0115,Male,46,Electronics,1,731,731,Store,Debit Card,Bronze
8340,2023-12-10,CUST0466,Female,24,Electronics,5,781,3905,Online,Cash,Bronze
8341,2023-06-08,CUST0197,Female,63,Sports,5,99,495,Store,Credit Card,Silver
8342,2023-12-06,CUST1072,Female,21,Sports,4,228,912,Store,Debit Card,Bronze
8343,2023-08-26,CUST0199,Male,22,Sports,1,207,207,Online,Cash,Silver
8344,2023-04-01,CUST0324,Female,58,Sports,5,138,690,Store,Credit Card,Gold
8345,2023-07-11,CUST1079,Female,52,Beauty,5,66,330,Online,Debit Card,Bronze
8346,2023-07-03,CUST0710,Male,44,Sports,3,188,564,Online,Credit Card,Silver
8347,2023-12-27,CUST0668,Female,35,Clothing,4,158,632,Store,E-Wallet,Silver
8348,2023-06-05,CUST0862,Male,46,Sports,3,105,315,Store,Credit Card,Silver
8349,2023-05-13,CUST1065,Female,21,Sports,1,214,214,Store,E-Wallet,Silver
8350,2023-12-12,CUST0475,Female,31,Home,5,274,1370,Online,Cash,Gold
8351,2023-09-11,CUST0504,Female,47,Beauty,2,46,92,Store,E-Wallet,Gold
8352,2023-03-29,CUST0567,Male,46,Electronics,1,721,721,Online,Debit Card,Silver
8353,2023-02-24,CUST0574,Female,44,Sports,5,65,325,Store,Credit Card,Bronze
8354,2023-05-06,CUST0634,Female,32,Home,5,118,590,Online,Debit Card,Silver
8355,2023-12-08,CUST0645,Male,62,Electronics,5,414,2070,Store,Debit Card,Gold
8356,2023-02-12,CUST1135,Male,63,Sports,3,209,627,Store,Cash,Bronze
8357,2023-05-02,CUST0497,Female,37,Clothing,2,40,80,Online,Debit Card,Gold
8358,2023-04-04,CUST1151,Male,62,Home,2,114,228,Online,Cash,Bronze
8359,2023-02-18,CUST0278,Male,59,Electronics,1,609,609,Store,Cash,Bronze
8360,2023-01-14,CUST0952,Male,45,Clothing,4,105,420,Online,Credit Card,Bronze
8361,2023-03-05,CUST0075,Male,44,Clothing,5,57,285,Online,E-Wallet,Bronze
8362,2023-04-21,CUST0781,Male,41,Home,2,206,412,Online,E-Wallet,Silver
8363,2023-02-25,CUST0693,Female,49,Clothing,4,66,264,Store,Credit Card,Gold
8364,2023-06-22,CUST1185,Male,60,Beauty,5,51,255,Store,Credit Card,Gold
8365,2023-04-21,CUST0233,Male,36,Clothing,2,43,86,Store,E-Wallet,Gold
8366,2023-01-02,CUST1157,Male,60,Electronics,1,326,326,Online,Debit Card,Bronze
8367,2023-12-12,CUST0524,Male,52,Home,3,211,633,Store,Credit Card,Silver
8368,2023-02-24,CUST0483,Male,67,Electronics,2,718,1436,Online,Debit Card,Gold
8369,2023-11-07,CUST0980,Male,44,Clothing,2,52,104,Store,Debit Card,Bronze
8370,2023-03-28,CUST0217,Male,64,Clothing,5,185,925,Online,E-Wallet,Bronze
8371,2023-01-14,CUST0960,Male,53,Home,1,211,211,Online,Debit Card,Bronze
8372,2023-12-28,CUST0567,Male,39,Beauty,4,33,132,Store,Credit Card,Bronze
8373,2023-06-10,CUST0165,Female,26,Electronics,2,647,1294,Store,Cash,Bronze
8374,2023-05-02,CUST0411,Female,30,Sports,4,116,464,Online,E-Wallet,Silver
8375,2023-11-05,CUST0230,Male,37,Home,4,242,968,Store,E-Wallet,Bronze
8376,2023-05-17,CUST0506,Female,52,Clothing,1,147,147,Store,Cash,Bronze
8377,2023-12-04,CUST0315,Female,56,Electronics,1,413,413,Online,Cash,Bronze
8378,2023-01-27,CUST0789,Male,51,Beauty,3,110,330,Online,Debit Card,Bronze
8379,2023-03-20,CUST0218,Female,69,Sports,3,143,429,Store,Credit Card,Silver
8380,2023-02-17,CUST0426,Female,55,Sports,4,132,528,Online,Debit Card,Bronze
8381,2023-05-16,CUST1089,Male,25,Clothing,4,103,412,Store,Debit Card,Bronze
8382,2023-10-19,CUST0784,Male,58,Sports,1,67,67,Store,E-Wallet,Gold
8383,2023-07-16,CUST1052,Male,39,Home,3,82,246,Online,Credit Card,Bronze
8384,2023-10-19,CUST1012,Male,29,Beauty,1,97,97,Online,Cash,Gold
8385,2023-06-26,CUST0850,Female,24,Clothing,4,87,348,Store,Credit Card,Bronze
8386,2023-12-14,CUST0596,Male,42,Electronics,3,532,1596,Online,Debit Card,Silver
8387,2023-12-04,CUST0616,Male,52,Sports,5,136,680,Store,Cash,Silver
8388,2023-11-09,CUST0786,Female,50,Home,1,268,268,Store,Debit Card,Silver
8389,2023-10-06,CUST0070,Male,38,Clothing,3,163,489,Online,Debit Card,Gold
8390,2023-05-15,CUST1067,Female,20,Home,2,121,242,Store,Debit Card,Gold
8391,2023-12-24,CUST0548,Female,65,Beauty,3,38,114,Store,Debit Card,Silver
8392,2023-12-13,CUST0191,Male,18,Beauty,3,71,213,Online,Debit Card,Gold
8393,2023-10-23,CUST1105,Male,33,Beauty,2,34,68,Store,Cash,Silver
8394,2023-12-10,CUST0324,Male,27,Sports,5,88,440,Online,Cash,Bronze
8395,2023-06-08,CUST0467,Male,58,Electronics,4,332,1328,Store,Debit Card,Gold
8396,2023-07-29,CUST0427,Male,28,Sports,5,208,1040,Store,E-Wallet,Bronze
8397,2023-10-06,CUST0115,Female,23,Home,3,169,507,Store,E-Wallet,Bronze
8398,2023-06-17,CUST0278,Male,22,Home,5,61,305,Online,Credit Card,Silver
8399,2023-07-23,CUST0526,Female,25,Beauty,2,57,114,Online,Credit Card,Silver
8400,2023-01-04,CUST0241,Male,61,Clothing,1,170,170,Store,Credit Card,Bronze
8401,2023-01-14,CUST0175,Female,44,Beauty,5,85,425,Store,Cash,Silver
8402,2023-06-06,CUST0607,Female,24,Home,3,152,456,Store,Debit Card,Bronze
8403,2023-05-25,CUST1097,Male,33,Home,1,116,116,Store,Cash,Bronze
8404,2023-12-24,CUST0773,Male,37,Electronics,2,202,404,Store,Credit Card,Silver
8405,2023-12-10,CUST0106,Male,49,Home,3,156,468,Store,Cash,Silver
8406,2023-08-31,CUST0180,Male,47,Beauty,2,51,102,Online,E-Wallet,Silver
8407,2023-01-05,CUST0979,Male,51,Home,5,289,1445,Online,Cash,Silver
8408,2023-06-26,CUST0864,Male,63,Sports,5,202,1010,Online,E-Wallet,Bronze
8409,2023-03-29,CUST0498,Male,56,Electronics,4,430,1720,Store,Debit Card,Silver
8410,2023-02-23,CUST0529,Male,29,Electronics,5,352,1760,Store,E-Wallet,Gold
8411,2023-06-08,CUST0807,Female,40,Beauty,5,45,225,Store,Debit Card,Silver
8412,2023-11-29,CUST0591,Male,32,Sports,2,173,346,Store,Debit Card,Gold
8413,2023-01-05,CUST0454,Male,69,Home,1,201,201,Store,Credit Card,Bronze
8414,2023-10-29,CUST0001,Female,35,Sports,5,164,820,Store,Debit Card,Silver
8415,2023-09-01,CUST0033,Male,27,Beauty,3,84,252,Online,Credit Card,Gold
8416,2023-01-09,CUST1153,Female,25,Clothing,4,160,640,Online,Credit Card,Silver
8417,2023-02-28,CUST0829,Female,40,Beauty,5,102,510,Store,Credit Card,Bronze
8418,2023-02-21,CUST1141,Female,26,Electronics,3,326,978,Store,Debit Card,Gold
8419,2023-01-11,CUST0734,Male,48,Electronics,1,612,612,Store,E-Wallet,Gold
8420,2023-07-09,CUST1058,Female,38,Electronics,5,679,3395,Online,Credit Card,Gold
8421,2023-11-23,CUST0998,Male,23,Electronics,2,744,1488,Store,Debit Card,Bronze
8422,2023-12-22,CUST0202,Female,32,Beauty,3,117,351,Store,E-Wallet,Silver
8423,2023-05-27,CUST0820,Male,57,Beauty,3,62,186,Store,Credit Card,Gold
8424,2023-08-21,CUST0721,Male,47,Home,1,137,137,Store,Debit Card,Bronze
8425,2023-01-11,CUST0589,Male,31,Home,3,270,810,Store,Debit Card,Gold
8426,2023-06-29,CUST0422,Male,28,Electronics,1,619,619,Store,E-Wallet,Silver
8427,2023-08-06,CUST0004,Female,50,Clothing,4,101,404,Online,Cash,Gold
8428,2023-09-06,CUST0143,Female,44,Beauty,4,59,236,Online,Debit Card,Gold
8429,2023-03-28,CUST0131,Female,45,Sports,2,115,230,Online,E-Wallet,Silver
8430,2023-04-06,CUST0904,Male,36,Home,2,137,274,Online,E-Wallet,Gold
8431,2023-10-09,CUST0115,Male,20,Electronics,4,707,2828,Online,Cash,Gold
8432,2023-12-20,CUST0999,Female,49,Sports,3,207,621,Store,Cash,Gold
8433,2023-11-17,CUST0016,Female,60,Clothing,2,175,350,Store,E-Wallet,Bronze
8434,2023-05-28,CUST1109,Male,37,Clothing,3,97,291,Online,Cash,Gold
8435,2023-08-23,CUST0919,Female,29,Sports,4,125,500,Store,Debit Card,Silver
8436,2023-09-27,CUST0107,Male,23,Beauty,2,23,46,Store,Debit Card,Gold
8437,2023-04-05,CUST0979,Male,45,Sports,3,57,171,Store,E-Wallet,Bronze
8438,2023-11-25,CUST0362,Female,50,Sports,2,96,192,Store,Cash,Silver
8439,2023-11-28,CUST0411,Female,51,Home,4,274,1096,Online,E-Wallet,Silver
8440,2023-06-03,CUST0188,Male,40,Electronics,2,326,652,Online,Debit Card,Bronze
8441,2023-09-10,CUST0423,Male,38,Sports,4,207,828,Store,Cash,Silver
8442,2023-02-07,CUST0492,Female,35,Beauty,4,30,120,Online,Debit Card,Silver
8443,2023-07-16,CUST0739,Female,50,Clothing,1,134,134,Store,Cash,Silver
8444,2023-12-12,CUST0436,Female,39,Home,1,91,91,Store,Credit Card,Silver
8445,2023-01-17,CUST0859,Female,44,Home,2,186,372,Online,Cash,Gold
8446,2023-04-30,CUST0107,Female,54,Sports,3,146,438,Online,Credit Card,Silver
8447,2023-04-18,CUST0903,Female,22,Home,2,263,526,Store,Credit Card,Gold
8448,2023-10-03,CUST0177,Female,51,Sports,3,238,714,Store,Debit Card,Bronze
8449,2023-06-23,CUST1015,Male,56,Clothing,1,70,70,Store,Credit Card,Gold
8450,2023-02-02,CUST0926,Male,56,Clothing,1,90,90,Store,Debit Card,Gold
8451,2023-08-08,CUST0905,Female,28,Home,2,75,150,Online,E-Wallet,Silver
8452,2023-01-01,CUST1143,Female,22,Home,1,154,154,Store,Debit Card,Bronze
8453,2023-03-24,CUST1100,Female,22,Sports,2,70,140,Store,E-Wallet,Bronze
8454,2023-02-15,CUST0203,Female,53,Home,3,228,684,Store,Debit Card,Silver
8455,2023-04-17,CUST0696,Female,41,Home,4,139,556,Store,Debit Card,Silver
8456,2023-11-15,CUST0837,Female,21,Home,3,252,756,Online,Cash,Silver
8457,2023-04-18,CUST0998,Female,64,Electronics,1,427,427,Online,E-Wallet,Bronze
8458,2023-12-02,CUST0720,Female,41,Clothing,4,178,712,Online,E-Wallet,Gold
8459,2023-12-22,CUST1112,Female,68,Beauty,2,21,42,Store,Credit Card,Bronze
8460,2023-11-09,CUST0247,Male,33,Home,5,242,1210,Online,Cash,Bronze
8461,2023-12-20,CUST0826,Male,36,Sports,5,83,415,Store,Credit Card,Bronze
8462,2023-10-29,CUST0785,Female,36,Home,2,137,274,Online,Debit Card,Gold
8463,2023-04-05,CUST0037,Female,65,Sports,2,228,456,Online,Credit Card,Bronze
8464,2023-07-12,CUST0647,Male,61,Electronics,2,679,1358,Store,Debit Card,Silver
8465,2023-05-06,CUST0745,Female,23,Home,2,88,176,Online,Cash,Silver
8466,2023-05-05,CUST1018,Male,32,Sports,4,215,860,Online,Cash,Gold
8467,2023-02-02,CUST0435,Female,26,Sports,5,106,530,Store,Credit Card,Bronze
8468,2023-02-02,CUST0749,Female,41,Beauty,2,66,132,Store,Cash,Silver
8469,2023-10-09,CUST0076,Female,39,Beauty,1,31,31,Online,E-Wallet,Gold
8470,2023-07-25,CUST0745,Male,66,Home,5,291,1455,Store,Credit Card,Bronze
8471,2023-06-05,CUST0358,Male,69,Electronics,2,248,496,Store,Cash,Bronze
8472,2023-05-27,CUST0606,Female,28,Home,2,260,520,Online,Cash,Gold
8473,2023-11-05,CUST0217,Male,65,Home,5,102,510,Store,E-Wallet,Gold
8474,2023-06-18,CUST0155,Male,53,Electronics,4,618,2472,Store,Debit Card,Silver
8475,2023-01-15,CUST0214,Male,62,Beauty,4,64,256,Online,E-Wallet,Bronze
8476,2023-10-23,CUST1095,Female,67,Clothing,2,87,174,Store,E-Wallet,Silver
8477,2023-01-22,CUST1052,Female,46,Clothing,3,141,423,Store,Cash,Silver
8478,2023-07-13,CUST0093,Female,46,Beauty,5,68,340,Online,Credit Card,Gold
8479,2023-04-19,CUST0810,Female,35,Beauty,3,98,294,Online,Debit Card,Gold
8480,2023-12-06,CUST0624,Male,52,Clothing,2,182,364,Store,Cash,Bronze
8481,2023-05-30,CUST0990,Male,54,Sports,1,67,67,Online,Credit Card,Bronze
8482,2023-12-11,CUST0618,Male,18,Beauty,5,71,355,Store,Debit Card,Gold
8483,2023-09-30,CUST0313,Male,29,Sports,2,137,274,Store,Cash,Gold
8484,2023-01-09,CUST0462,Female,62,Clothing,2,141,282,Online,Cash,Bronze
8485,2023-01-09,CUST0368,Female,19,Sports,2,110,220,Store,E-Wallet,Bronze
8486,2023-08-30,CUST0628,Male,56,Sports,1,80,80,Store,Credit Card,Gold
8487,2023-10-04,CUST0823,Female,20,Electronics,2,331,662,Online,Credit Card,Silver
8488,2023-02-04,CUST1174,Female,57,Home,5,247,1235,Online,Cash,Silver
8489,2023-08-05,CUST0308,Female,32,Home,3,288,864,Store,Cash,Bronze
8490,2023-01-17,CUST0987,Female,55,Beauty,2,68,136,Online,Debit Card,Silver
8491,2023-07-19,CUST1077,Female,64,Home,4,209,836,Store,Cash,Silver
8492,2023-03-25,CUST0646,Female,68,Home,2,83,166,Online,Debit Card,Silver
8493,2023-11-20,CUST0466,Male,36,Clothing,5,55,275,Online,Debit Card,Bronze
8494,2023-08-21,CUST1149,Male,34,Home,2,291,582,Store,Credit Card,Silver
8495,2023-06-14,CUST1140,Female,49,Clothing,1,180,180,Store,Cash,Silver
8496,2023-03-06,CUST1048,Male,54,Clothing,3,133,399,Store,Debit Card,Gold
8497,2023-09-06,CUST0554,Female,50,Electronics,5,640,3200,Store,Debit Card,Gold
8498,2023-07-21,CUST1192,Male,67,Beauty,3,88,264,Online,Credit Card,Gold
8499,2023-06-05,CUST0680,Male,24,Home,1,294,294,Online,E-Wallet,Gold
8500,2023-09-14,CUST0308,Female,57,Sports,3,138,414,Store,E-Wallet,Silver
8501,2023-07-31,CUST0016,Female,24,Clothing,4,92,368,Online,Cash,Gold
8502,2023-11-08,CUST0876,Male,67,Clothing,1,106,106,Store,Cash,Bronze
8503,2023-04-22,CUST0373,Female,65,Beauty,2,75,150,Online,Debit Card,Gold
8504,2023-04-30,CUST0609,Female,27,Sports,3,150,450,Online,Cash,Gold
8505,2023-08-16,CUST1000,Female,27,Electronics,5,275,1375,Store,Debit Card,Gold
8506,2023-04-12,CUST0196,Male,29,Clothing,3,101,303,Store,Debit Card,Silver
8507,2023-05-25,CUST0574,Female,48,Electronics,2,282,564,Online,Debit Card,Gold
8508,2023-11-09,CUST0938,Female,60,Electronics,2,372,744,Store,Debit Card,Gold
8509,2023-10-24,CUST1073,Female,68,Home,3,158,474,Online,Credit Card,Bronze
8510,2023-10-17,CUST0276,Female,64,Sports,1,90,90,Store,Debit Card,Silver
8511,2023-06-27,CUST0634,Male,37,Home,5,108,540,Online,Cash,Bronze
8512,2023-04-10,CUST0850,Male,61,Beauty,5,117,585,Store,Credit Card,Silver
8513,2023-10-09,CUST0589,Female,66,Home,1,126,126,Store,E-Wallet,Silver
8514,2023-11-09,CUST0639,Female,46,Home,2,120,240,Online,Debit Card,Gold
8515,2023-01-31,CUST0024,Female,18,Sports,2,130,260,Online,Cash,Gold
8516,2023-04-23,CUST1163,Male,67,Home,4,278,1112,Online,Credit Card,Bronze
8517,2023-10-07,CUST0015,Male,53,Sports,1,197,197,Online,Credit Card,Silver
8518,2023-12-03,CUST0333,Male,56,Sports,4,131,524,Store,Debit Card,Silver
8519,2023-12-28,CUST0444,Male,48,Beauty,5,87,435,Store,Debit Card,Bronze
8520,2023-12-12,CUST1185,Female,64,Sports,2,84,168,Store,Cash,Silver
8521,2023-03-23,CUST0428,Male,22,Clothing,2,142,284,Online,E-Wallet,Bronze
8522,2023-08-10,CUST0722,Female,55,Electronics,3,221,663,Online,Cash,Silver
8523,2023-05-15,CUST0681,Male,39,Home,2,82,164,Store,Credit Card,Gold
8524,2023-02-04,CUST1148,Female,69,Clothing,5,48,240,Store,E-Wallet,Bronze
8525,2023-11-10,CUST1075,Female,49,Electronics,4,228,912,Online,Debit Card,Silver
8526,2023-08-12,CUST0710,Female,45,Electronics,2,314,628,Online,E-Wallet,Silver
8527,2023-08-17,CUST0708,Female,32,Clothing,2,176,352,Store,Credit Card,Silver
8528,2023-08-02,CUST1126,Female,43,Sports,5,186,930,Online,Debit Card,Bronze
8529,2023-07-07,CUST0765,Female,46,Beauty,5,101,505,Online,Debit Card,Silver
8530,2023-07-18,CUST1178,Female,36,Home,5,133,665,Online,Credit Card,Bronze
8531,2023-04-19,CUST1104,Female,44,Home,4,116,464,Online,Credit Card,Bronze
8532,2023-05-04,CUST0415,Male,60,Electronics,1,314,314,Store,Debit Card,Silver
8533,2023-03-08,CUST0061,Male,54,Sports,5,72,360,Online,E-Wallet,Gold
8534,2023-09-04,CUST0780,Female,23,Home,5,261,1305,Online,Cash,Silver
8535,2023-05-05,CUST0254,Female,58,Sports,3,153,459,Store,E-Wallet,Gold
8536,2023-08-24,CUST0259,Female,69,Sports,4,219,876,Online,Credit Card,Gold
8537,2023-04-21,CUST0085,Male,42,Clothing,3,79,237,Store,Debit Card,Gold
8538,2023-01-01,CUST0556,Female,58,Electronics,5,627,3135,Store,E-Wallet,Silver
8539,2023-10-01,CUST0002,Female,66,Beauty,3,88,264,Online,Credit Card,Bronze
8540,2023-09-23,CUST0907,Male,52,Beauty,2,67,134,Online,Cash,Gold
8541,2023-06-03,CUST0778,Female,23,Sports,3,149,447,Store,Credit Card,Silver
8542,2023-03-08,CUST1015,Male,25,Clothing,3,128,384,Online,Debit Card,Silver
8543,2023-12-12,CUST0106,Male,28,Clothing,2,135,270,Store,Cash,Gold
8544,2023-12-21,CUST1059,Male,64,Home,5,289,1445,Store,E-Wallet,Bronze
8545,2023-10-24,CUST0444,Female,27,Clothing,3,197,591,Online,Cash,Bronze
8546,2023-04-27,CUST1160,Female,29,Electronics,5,346,1730,Store,Cash,Gold
8547,2023-08-20,CUST0204,Male,46,Beauty,5,64,320,Store,Debit Card,Bronze
8548,2023-12-24,CUST0843,Female,36,Clothing,2,67,134,Online,Cash,Gold
8549,2023-04-12,CUST1108,Male,32,Home,2,192,384,Online,Credit Card,Silver
8550,2023-03-15,CUST0540,Female,37,Home,4,148,592,Store,Credit Card,Gold
8551,2023-05-01,CUST0796,Male,18,Electronics,1,238,238,Online,Credit Card,Bronze
8552,2023-09-22,CUST0146,Male,48,Electronics,5,724,3620,Store,Credit Card,Bronze
8553,2023-03-17,CUST0216,Male,30,Sports,1,118,118,Store,Debit Card,Silver
8554,2023-12-12,CUST1161,Female,23,Clothing,4,95,380,Online,E-Wallet,Bronze
8555,2023-10-28,CUST0014,Female,69,Clothing,4,68,272,Store,Credit Card,Gold
8556,2023-04-09,CUST0376,Female,42,Sports,2,203,406,Online,Credit Card,Bronze
8557,2023-10-08,CUST0566,Male,24,Sports,3,225,675,Store,Credit Card,Bronze
8558,2023-03-09,CUST0751,Male,46,Sports,1,90,90,Store,Credit Card,Silver
8559,2023-03-20,CUST0970,Female,45,Electronics,1,391,391,Online,E-Wallet,Gold
8560,2023-09-04,CUST0464,Female,26,Clothing,2,42,84,Store,Cash,Bronze
8561,2023-04-04,CUST0187,Female,27,Electronics,1,722,722,Online,E-Wallet,Silver
8562,2023-09-23,CUST0499,Female,39,Home,4,284,1136,Online,E-Wallet,Silver
8563,2023-01-03,CUST0919,Male,25,Home,3,144,432,Store,Cash,Silver
8564,2023-10-03,CUST0925,Male,51,Beauty,4,55,220,Online,Debit Card,Bronze
8565,2023-09-06,CUST0076,Female,29,Clothing,2,138,276,Store,Cash,Gold
8566,2023-02-20,CUST0647,Female,31,Sports,4,118,472,Store,Debit Card,Bronze
8567,2023-08-12,CUST0044,Male,58,Sports,1,106,106,Online,Debit Card,Silver
8568,2023-12-09,CUST0621,Male,28,Home,2,188,376,Store,Cash,Silver
8569,2023-03-22,CUST0584,Male,53,Sports,1,167,167,Store,Debit Card,Bronze
8570,2023-02-27,CUST0353,Male,41,Home,5,137,685,Online,Credit Card,Silver
8571,2023-10-24,CUST0844,Female,29,Clothing,2,176,352,Store,E-Wallet,Silver
8572,2023-03-22,CUST0864,Female,20,Clothing,4,172,688,Store,Debit Card,Bronze
8573,2023-04-06,CUST0326,Female,51,Clothing,4,131,524,Store,Credit Card,Bronze
8574,2023-04-18,CUST0188,Female,23,Electronics,3,233,699,Online,E-Wallet,Gold
8575,2023-07-04,CUST1047,Male,61,Beauty,1,24,24,Store,Debit Card,Bronze
8576,2023-03-17,CUST0793,Male,50,Beauty,5,20,100,Store,Debit Card,Silver
8577,2023-06-30,CUST1046,Female,42,Sports,2,170,340,Store,Credit Card,Silver
8578,2023-12-07,CUST0423,Male,27,Clothing,3,106,318,Online,Cash,Bronze
8579,2023-08-01,CUST0631,Female,22,Sports,1,181,181,Store,Cash,Gold
8580,2023-11-03,CUST1039,Male,69,Electronics,4,561,2244,Online,Credit Card,Bronze
8581,2023-04-13,CUST1070,Male,26,Home,4,93,372,Store,E-Wallet,Silver
8582,2023-08-02,CUST0932,Male,52,Sports,3,238,714,Online,Cash,Gold
8583,2023-08-22,CUST0139,Female,62,Home,2,145,290,Store,E-Wallet,Silver
8584,2023-04-22,CUST1200,Female,28,Electronics,3,399,1197,Online,Debit Card,Gold
8585,2023-06-11,CUST0357,Female,53,Beauty,2,108,216,Store,Debit Card,Gold
8586,2023-09-14,CUST0685,Female,29,Home,1,180,180,Store,Cash,Gold
8587,2023-07-28,CUST0795,Female,54,Beauty,5,91,455,Online,Credit Card,Gold
8588,2023-10-25,CUST0468,Female,36,Beauty,1,65,65,Store,Credit Card,Gold
8589,2023-08-24,CUST0502,Male,67,Electronics,1,476,476,Online,E-Wallet,Gold
8590,2023-09-10,CUST0491,Female,47,Home,2,176,352,Store,Debit Card,Gold
8591,2023-07-25,CUST1099,Female,44,Home,5,261,1305,Online,Credit Card,Gold
8592,2023-10-30,CUST0177,Male,23,Sports,1,50,50,Online,E-Wallet,Silver
8593,2023-08-24,CUST0593,Female,41,Sports,3,191,573,Online,E-Wallet,Gold
8594,2023-12-08,CUST0014,Female,31,Electronics,3,572,1716,Online,E-Wallet,Bronze
8595,2023-09-06,CUST0313,Female,26,Electronics,4,654,2616,Store,Cash,Gold
8596,2023-12-04,CUST0738,Male,51,Home,2,158,316,Online,Credit Card,Silver
8597,2023-11-06,CUST0412,Female,51,Home,3,155,465,Online,Cash,Bronze
8598,2023-10-23,CUST0032,Male,20,Home,5,69,345,Online,E-Wallet,Gold
8599,2023-12-16,CUST0371,Male,25,Clothing,5,54,270,Online,Debit Card,Silver
8600,2023-11-28,CUST0494,Female,65,Electronics,2,211,422,Online,E-Wallet,Gold
8601,2023-12-28,CUST0448,Female,63,Sports,3,156,468,Store,Credit Card,Bronze
8602,2023-11-04,CUST0010,Female,60,Beauty,2,32,64,Store,E-Wallet,Silver
8603,2023-01-29,CUST0632,Female,57,Clothing,2,81,162,Store,Debit Card,Silver
8604,2023-12-26,CUST0302,Female,64,Clothing,2,149,298,Online,Cash,Gold
8605,2023-03-07,CUST0249,Female,30,Sports,1,96,96,Store,E-Wallet,Gold
8606,2023-04-09,CUST0780,Male,26,Home,2,151,302,Online,Cash,Gold
8607,2023-09-09,CUST0954,Female,60,Sports,1,78,78,Store,E-Wallet,Gold
8608,2023-07-01,CUST1172,Female,45,Beauty,1,115,115,Store,Debit Card,Silver
8609,2023-12-16,CUST0743,Male,42,Clothing,5,129,645,Online,Cash,Gold
8610,2023-09-21,CUST0242,Female,24,Electronics,1,374,374,Store,Credit Card,Bronze
8611,2023-07-01,CUST0144,Male,68,Clothing,1,46,46,Store,Credit Card,Gold
8612,2023-06-13,CUST0717,Female,40,Home,3,170,510,Online,Cash,Gold
8613,2023-10-12,CUST0742,Female,41,Clothing,4,154,616,Store,Debit Card,Gold
8614,2023-02-23,CUST0698,Female,47,Sports,4,128,512,Store,Credit Card,Gold
8615,2023-05-09,CUST0811,Male,44,Clothing,4,176,704,Store,E-Wallet,Bronze
8616,2023-09-11,CUST0580,Male,57,Home,4,254,1016,Store,E-Wallet,Gold
8617,2023-04-05,CUST0050,Female,31,Electronics,4,497,1988,Online,Cash,Gold
8618,2023-06-03,CUST0668,Male,18,Home,3,62,186,Online,Debit Card,Gold
8619,2023-03-21,CUST0690,Female,27,Beauty,3,56,168,Store,Cash,Gold
8620,2023-01-31,CUST0377,Male,48,Sports,1,140,140,Store,Debit Card,Silver
8621,2023-05-30,CUST0253,Male,57,Clothing,1,126,126,Store,Debit Card,Gold
8622,2023-02-14,CUST0378,Female,64,Electronics,5,612,3060,Store,E-Wallet,Gold
8623,2023-05-04,CUST0204,Female,28,Sports,2,143,286,Online,Debit Card,Bronze
8624,2023-09-04,CUST0607,Female,58,Sports,2,98,196,Online,Credit Card,Bronze
8625,2023-01-11,CUST0179,Female,60,Sports,1,155,155,Online,Cash,Bronze
8626,2023-11-26,CUST0700,Male,30,Clothing,3,187,561,Store,Cash,Gold
8627,2023-11-05,CUST0376,Male,43,Home,3,229,687,Store,E-Wallet,Gold
8628,2023-07-08,CUST0611,Female,26,Sports,3,210,630,Store,Debit Card,Silver
